intent,example
聞き取れなかった時の返答,夕方です、夕方でお願いします
聞き取れなかった時の返答,電波悪いかもですけど、ちょっと外がうるさいです
聞き取れなかった時の返答,悪いんだけど、もう一度お願いします
聞き取れなかった時の返答,ちょっと、ちょっと外がうるさいです
聞き取れなかった時の返答,えーとですね、声小さいですか？
聞き取れなかった時の返答,22時前です、22時前でお願いします
聞き取れなかった時の返答,すいません、もう一度お願いします
聞き取れなかった時の返答,40分後って言いました
聞き取れなかった時の返答,今晩です、今晩でお願いします
聞き取れなかった時の返答,美咲さんです、指名の名前です
聞き取れなかった時の返答,仕事終わりなんですけど、もう一回言いますね
聞き取れなかった時の返答,飲んでてすみません、聞こえてますか？
聞き取れなかった時の返答,ちょっと酔ってるんだけど、聞こえてますか？
聞き取れなかった時の返答,ロングです、コースはロング
聞き取れなかった時の返答,伊藤じゃなくて山田です
聞き取れなかった時の返答,急でごめん、声小さいですか？
聞き取れなかった時の返答,すいません、声小さいですか？
聞き取れなかった時の返答,お兄さん、聞こえてますか？
聞き取れなかった時の返答,前と同じ番号の下4桁だけもう一回言います
聞き取れなかった時の返答,すいません、あ、聞き取れなかったです
聞き取れなかった時の返答,もう一度お願いします
聞き取れなかった時の返答,急でごめん、聞こえてますか？
聞き取れなかった時の返答,前の部屋です、部屋番号です
聞き取れなかった時の返答,言い直します
聞き取れなかった時の返答,080の番号の下4桁だけもう一回言います
聞き取れなかった時の返答,すみません、声小さいですか？
聞き取れなかった時の返答,スタンダードです、コースはスタンダード
聞き取れなかった時の返答,21時くらいです、21時くらいでお願いします
聞き取れなかった時の返答,中村です、もう一回言います
聞き取れなかった時の返答,15分後って言いました
聞き取れなかった時の返答,今いいですか、声小さいですか？
聞き取れなかった時の返答,えーとですね、もう一度お願いします
聞き取れなかった時の返答,前にも行ったんですけど、声小さいですか？
聞き取れなかった時の返答,今からです、今からでお願いします
聞き取れなかった時の返答,山田じゃなくて田中です
聞き取れなかった時の返答,小林じゃなくて佐藤です
聞き取れなかった時の返答,飲んでてすみません、ちょっと外がうるさいです
聞き取れなかった時の返答,えーとですね、ゆっくり言いますね
聞き取れなかった時の返答,小林です、もう一回言います
聞き取れなかった時の返答,60分です、コースは60分
聞き取れなかった時の返答,前にも行ったんですけど、もう一回言いますね
聞き取れなかった時の返答,仕事終わりなんですけど、聞こえてますか？
聞き取れなかった時の返答,今日いる子です、指名の名前です
